Fecha,Intervalo,CS COENERGY,CS YARUCAYA,C.E. CUPISNIQUE,C.E. TALARA,CE SAN JUAN,C.E. P LOM EXPANSION,C.E. PUNTA LOMITAS,C.S. INTIPAMPA,CS EXPANSIÓN INTIPAMPA,CS MATARANI,C.E. HUAMBOS,C.E. DUNA,CS SAN MARTIN SOLAR,CS SUNNY,CS SUNNY EXPANSION,CARHUAQUERO (CS),C.S. MAJES,C.S. MOQUEGUA FV,C.E. WAYRA EXTENSION,C.E. WAYRA I,C.S. CLEMESI,C.S. RUBI,C.S. PANAMERICANA-SOLAR,C.E. MARCONA,C.E. 3 HERMANAS,C.S. REPARTICION,C.S. TACNA-SOLAR,CS WAYRA SOLAR
2026-07-16,0:30,0.0,0.0,17.3,12.3,0.0,0.0,1.2,0.0,0.0,0.0,11.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,1:00,0.0,0.0,15.9,11.1,0.0,0.0,0.1,0.0,0.0,0.0,12.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,1:30,0.0,0.0,13.8,12.9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,2:00,0.0,0.0,12.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,2:30,0.0,0.0,10.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,3:00,0.0,0.0,7.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,12.8,14.1,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,3:30,0.0,0.0,7.2,21.4,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,4:00,0.0,0.0,4.7,23.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,4:30,0.0,0.0,2.0,21.2,0.0,0.0,1.5,0.0,0.0,0.0,10.6,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,5:00,0.0,0.0,0.1,22.6,0.0,0.0,4.1,0.0,0.0,0.0,11.6,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,5:30,0.0,0.0,0.0,19.4,0.0,0.4,4.9,0.0,0.0,0.0,8.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,6:00,0.0,0.0,0.0,17.0,0.0,1.7,2.6,0.0,0.0,0.0,11.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,16.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-16,6:30,0.0,0.0,0.5,16.2,2.9,2.0,3.8,0.2,0.0,0.0,8.4,11.7,2.1,2.0,0.8,0.0,0.0,0.3,26.2,24.3,1.4,2.0,0.1,0.0,0.0,0.0,0.0,
2026-07-16,7:00,0.0,0.0,1.6,19.3,8.7,0.0,0.4,5.5,0.5,16.4,9.3,10.8,48.3,34.9,16.5,0.0,2.4,4.5,32.1,29.2,21.4,27.8,4.2,0.5,0.5,2.2,0.5,
2026-07-16,7:30,0.0,0.1,1.8,17.2,9.4,0.0,0.5,15.8,8.8,39.9,15.0,12.7,123.9,85.7,50.9,0.0,4.9,10.0,40.2,32.8,55.7,71.5,11.3,0.6,0.1,4.6,1.0,
2026-07-16,8:00,0.0,0.1,0.1,15.0,6.9,0.0,2.5,25.2,18.8,59.7,17.6,14.4,187.4,152.6,76.4,0.0,7.4,11.6,36.6,38.0,80.7,109.4,14.4,0.3,0.6,6.8,2.4,
2026-07-16,8:30,0.0,0.7,0.0,10.7,8.5,0.0,3.5,29.9,37.1,64.6,18.2,15.6,195.7,161.3,81.7,0.1,9.6,12.2,29.1,34.3,83.9,115.3,15.2,1.4,2.9,8.7,4.4,
2026-07-16,9:00,0.1,0.8,0.0,7.5,16.2,0.2,11.3,30.0,38.1,66.1,18.2,15.6,200.2,164.2,83.4,0.2,11.6,12.4,26.0,24.5,84.9,116.3,15.5,5.0,8.0,10.5,7.9,
2026-07-16,9:30,0.1,1.0,0.0,11.3,18.8,0.5,28.7,29.7,38.5,66.6,17.5,15.6,203.6,166.1,84.4,0.3,13.3,12.5,32.1,27.9,85.0,115.8,15.8,5.4,11.0,12.0,12.4,
2026-07-16,10:00,0.1,1.1,0.0,15.0,20.0,3.7,44.6,29.8,38.6,67.5,15.4,15.4,206.8,169.1,85.4,0.2,14.7,12.6,43.7,36.9,84.2,114.4,16.0,5.6,13.0,13.4,14.4,
2026-07-16,10:30,0.1,1.2,0.0,21.4,21.7,4.5,63.7,29.5,38.8,68.3,18.1,15.5,207.3,169.1,85.9,0.4,15.6,12.4,44.2,38.3,83.7,113.2,15.9,5.1,14.5,14.3,15.2,
2026-07-16,11:00,0.1,1.2,0.0,22.4,20.5,6.6,66.2,29.4,38.7,68.5,17.5,14.9,209.2,170.0,86.2,0.4,16.4,12.5,44.9,31.1,84.1,113.1,15.8,5.6,18.6,15.2,15.4,
2026-07-16,11:30,0.2,1.3,0.0,22.3,20.9,7.7,65.7,29.4,38.7,69.3,17.2,15.0,211.2,171.3,86.9,0.4,16.8,12.1,39.0,23.7,85.3,114.1,15.3,3.8,16.2,15.7,15.2,
2026-07-16,12:00,0.4,1.3,0.0,24.6,22.0,7.7,72.3,29.8,38.7,69.2,17.5,14.8,212.7,172.7,87.5,0.4,17.0,12.3,44.9,24.9,84.8,113.5,15.0,4.8,15.4,16.1,15.1,
2026-07-16,12:30,0.4,1.3,0.0,26.3,23.1,10.6,76.4,29.2,39.1,69.9,17.0,15.5,212.2,172.1,87.1,0.4,16.8,12.3,47.5,26.3,84.4,114.2,15.4,5.9,21.0,15.8,15.2,
2026-07-16,13:00,0.4,1.2,0.0,28.0,24.8,9.1,82.2,29.5,38.7,69.9,17.5,15.2,211.1,171.7,87.1,0.4,16.1,12.2,48.8,27.9,85.9,116.3,15.3,5.7,24.5,15.2,15.4,
2026-07-16,13:30,0.3,1.2,0.0,28.5,26.0,10.5,82.7,29.8,38.9,69.2,17.0,15.3,211.3,172.0,87.0,0.4,15.4,12.2,63.5,36.8,86.0,117.2,15.2,6.0,23.2,14.3,15.3,
2026-07-16,14:00,0.3,1.1,0.0,28.5,28.4,9.7,78.9,30.0,39.1,68.8,16.5,15.6,211.8,172.7,87.3,0.4,14.3,12.3,97.1,63.4,86.4,118.0,15.4,5.9,22.7,13.1,15.5,
2026-07-16,14:30,0.3,1.0,0.0,28.5,27.4,9.1,87.2,30.2,39.1,68.6,17.2,15.6,210.4,171.6,86.7,0.3,12.8,12.3,82.9,53.5,85.9,118.5,15.4,5.4,24.9,11.8,15.4,
2026-07-16,15:00,0.3,0.9,0.0,28.5,30.2,10.1,80.3,30.2,39.0,67.8,16.8,14.5,207.0,169.4,85.8,0.3,11.1,12.4,55.9,37.6,85.4,117.6,15.4,6.7,29.5,10.1,14.8,
2026-07-16,15:30,0.2,0.8,0.0,29.6,40.1,9.9,84.3,29.4,38.7,65.0,16.3,15.4,201.9,164.6,83.2,0.3,9.0,12.1,41.1,34.9,82.6,114.5,15.2,7.7,35.9,8.2,13.5,
2026-07-16,16:00,0.2,0.6,0.0,30.3,54.9,9.1,88.6,23.0,37.4,53.5,16.7,15.5,186.5,150.2,76.5,0.2,6.7,11.4,45.7,38.6,75.1,90.2,14.4,8.2,39.6,6.1,10.9,
2026-07-16,16:30,0.1,0.4,0.0,30.3,65.7,9.1,78.4,13.1,33.7,26.7,16.3,15.4,116.5,77.3,42.6,0.2,4.1,8.4,30.8,30.1,41.3,50.7,10.9,8.9,41.5,3.7,4.2,
2026-07-16,17:00,0.0,0.0,0.0,30.3,62.3,8.0,77.5,3.6,18.6,7.8,13.4,10.0,33.1,26.9,13.7,0.1,1.7,2.8,21.8,23.5,12.7,12.7,3.7,8.5,36.7,1.4,0.1,
2026-07-16,17:30,0.0,0.0,0.0,30.3,49.2,8.3,76.0,0.0,4.8,0.0,14.5,13.2,0.6,0.8,0.4,0.1,0.0,0.1,10.7,20.8,0.1,0.0,0.1,7.5,27.4,0.0,0.0,
2026-07-16,18:00,0.0,0.0,22.5,30.3,37.6,9.5,75.7,0.0,0.0,0.0,14.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0,7.2,12.6,0.0,0.0,0.0,5.7,18.0,0.0,0.0,
2026-07-16,18:30,0.0,0.0,47.2,30.3,33.6,7.2,73.1,0.0,0.0,0.0,15.2,13.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.9,0.0,0.0,0.0,5.1,17.5,0.0,0.0,
2026-07-16,19:00,0.0,0.0,46.9,30.3,32.6,7.5,70.2,0.0,0.0,0.0,12.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,22.3,0.0,0.0,0.0,7.0,21.6,0.0,0.0,
2026-07-16,19:30,0.0,0.0,50.0,29.2,34.2,5.8,63.5,0.0,0.0,0.0,10.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,17.6,25.3,0.0,0.0,0.0,7.3,21.6,0.0,0.0,
2026-07-16,20:00,0.0,0.0,50.4,26.9,31.0,4.2,67.4,0.0,0.0,0.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,24.7,0.0,0.0,0.0,6.3,22.3,0.0,0.0,
2026-07-16,20:30,0.0,0.0,50.0,21.2,29.9,3.9,59.3,0.0,0.0,0.0,12.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,16.6,25.1,0.0,0.0,0.0,6.6,29.9,0.0,0.0,
2026-07-16,21:00,0.0,0.0,40.2,17.3,31.7,2.0,63.8,0.0,0.0,0.0,8.9,10.8,0.0,0.0,0.0,0.0,0.0,0.0,7.3,17.9,0.0,0.0,0.0,6.8,28.2,0.0,0.0,
2026-07-16,21:30,0.0,0.0,35.4,14.2,35.9,3.4,63.6,0.0,0.0,0.0,9.7,9.9,0.0,0.0,0.0,0.0,0.0,0.0,6.5,20.0,0.0,0.0,0.0,7.7,28.7,0.0,0.0,
2026-07-16,22:00,0.0,0.0,27.6,12.1,42.9,2.5,63.3,0.0,0.0,0.0,8.3,10.9,0.0,0.0,0.0,0.0,0.0,0.0,2.6,9.6,0.0,0.0,0.0,9.3,28.8,0.0,0.0,
2026-07-16,22:30,0.0,0.0,21.5,11.8,46.0,2.6,65.6,0.0,0.0,0.0,5.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.6,0.0,0.0,0.0,10.5,33.2,0.0,0.0,
2026-07-16,23:00,0.0,0.0,18.3,13.5,41.8,3.1,79.2,0.0,0.0,0.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.0,0.0,0.0,10.4,34.0,0.0,0.0,
2026-07-16,23:30,0.0,0.0,17.1,17.4,42.2,3.9,85.5,0.0,0.0,0.0,11.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,0.0,0.0,0.0,13.1,39.2,0.0,0.0,
2026-07-16,0:00,0.0,0.0,18.2,20.6,38.4,5.3,33.4,0.0,0.0,0.0,11.5,11.7,0.0,0.0,0.0,0.0,0.0,0.0,9.9,18.6,0.0,0.0,0.0,10.9,30.9,0.0,0.0,
2026-07-17,0:30,0.0,0.0,14.6,23.1,37.3,5.4,101.9,0.0,0.0,0.0,13.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,27.7,45.0,0.0,0.0,0.0,10.2,24.6,0.0,0.0,
2026-07-17,1:00,0.0,0.0,10.1,24.3,35.5,4.4,115.8,0.0,0.0,0.0,13.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,21.5,31.6,0.0,0.0,0.0,10.8,28.1,0.0,0.0,
2026-07-17,1:30,0.0,0.0,7.4,23.1,37.2,7.8,109.2,0.0,0.0,0.0,12.4,13.5,0.0,0.0,0.0,0.0,0.0,0.0,23.6,27.5,0.0,0.0,0.0,10.6,32.7,0.0,0.0,
2026-07-17,2:00,0.0,0.0,10.9,28.3,50.8,6.9,121.5,0.0,0.0,0.0,11.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,31.5,28.3,0.0,0.0,0.0,12.0,36.3,0.0,0.0,
2026-07-17,2:30,0.0,0.0,15.7,27.1,45.9,6.5,122.8,0.0,0.0,0.0,13.4,13.2,0.0,0.0,0.0,0.0,0.0,0.0,63.1,62.0,0.0,0.0,0.0,13.4,35.1,0.0,0.0,
2026-07-17,3:00,0.0,0.0,13.0,24.9,41.9,9.8,129.4,0.0,0.0,0.0,10.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,80.2,83.0,0.0,0.0,0.0,15.0,37.9,0.0,0.0,
2026-07-17,3:30,0.0,0.0,5.6,22.5,55.5,8.9,133.1,0.0,0.0,0.0,13.1,12.7,0.0,0.0,0.0,0.0,0.0,0.0,96.0,99.5,0.0,0.0,0.0,15.9,39.8,0.0,0.0,
2026-07-17,4:00,0.0,0.0,2.6,22.6,58.4,6.2,105.1,0.0,0.0,0.0,10.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,100.7,93.4,0.0,0.0,0.0,16.1,40.1,0.0,0.0,
2026-07-17,4:30,0.0,0.0,0.1,25.1,59.0,8.4,113.3,0.0,0.0,0.0,10.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,94.9,97.4,0.0,0.0,0.0,16.3,40.8,0.0,0.0,
2026-07-17,5:00,0.0,0.0,0.6,25.7,49.8,8.7,79.3,0.0,0.0,0.0,9.7,9.5,0.0,0.0,0.0,0.0,0.0,0.0,104.7,91.3,0.0,0.0,0.0,18.4,43.7,0.0,0.0,
2026-07-17,5:30,0.0,0.0,1.0,25.1,65.2,6.4,81.5,0.0,0.0,0.0,10.6,11.2,0.0,0.0,0.0,0.0,0.0,0.0,81.8,78.0,0.0,0.0,0.0,17.4,42.6,0.0,0.0,
2026-07-17,6:00,0.0,0.0,1.2,22.7,66.0,6.3,94.4,0.0,0.0,0.0,11.5,11.6,0.0,0.0,0.0,0.0,0.0,0.0,35.4,46.7,0.0,0.0,0.0,19.1,46.7,0.0,0.0,
2026-07-17,6:30,0.0,0.0,1.5,21.1,63.4,7.3,106.5,0.3,0.0,0.0,9.5,10.1,2.2,2.3,1.1,0.0,0.0,0.4,23.6,24.0,1.6,2.1,0.1,20.4,53.7,0.0,0.1,
2026-07-17,7:00,0.0,0.0,1.2,18.1,56.8,5.5,96.2,5.6,0.2,17.4,7.7,9.6,50.1,38.0,19.2,0.0,2.3,4.8,14.4,19.3,24.0,28.7,4.4,20.3,55.9,2.3,1.0,
2026-07-17,7:30,0.0,0.0,2.5,20.4,55.5,5.7,91.1,15.7,4.5,41.1,8.0,7.8,128.1,99.7,46.0,0.0,4.9,10.2,9.0,10.6,59.3,72.2,11.5,19.5,51.6,4.7,2.0,
2026-07-17,8:00,0.0,0.1,3.3,25.8,41.0,6.4,90.4,24.8,9.5,60.7,10.5,11.0,194.8,156.5,79.0,0.0,7.3,11.5,7.1,5.6,80.3,109.2,14.4,13.7,43.7,6.9,6.4,
2026-07-17,8:30,0.1,0.7,3.1,25.3,39.1,6.3,77.4,29.6,18.8,64.9,12.0,10.8,202.0,163.5,82.5,0.0,9.5,11.9,5.1,2.5,83.4,114.5,14.9,12.5,36.5,8.8,14.8,
2026-07-17,9:00,0.2,0.8,5.4,21.0,40.9,11.2,97.7,30.2,19.5,65.9,10.4,10.2,206.8,167.6,84.4,0.0,11.3,12.0,3.6,1.1,84.8,115.0,15.0,13.0,26.5,10.7,15.6,
2026-07-17,9:30,0.3,1.0,7.4,21.3,39.1,11.4,116.6,29.8,19.9,66.7,12.3,12.0,208.5,169.3,85.9,0.1,12.9,11.9,13.3,4.5,84.8,115.5,15.0,11.6,24.8,12.2,15.6,
2026-07-17,10:00,0.3,1.1,6.3,24.4,39.8,17.6,130.5,29.8,19.9,67.2,13.8,12.6,209.9,170.7,86.5,0.2,14.1,12.0,40.4,20.9,85.3,115.3,14.9,11.7,30.2,13.6,15.6,
2026-07-17,10:30,0.4,1.2,5.4,24.0,55.0,19.4,152.3,29.8,19.9,67.7,15.9,14.7,209.9,170.8,86.5,0.2,15.4,11.9,86.1,66.8,85.1,114.5,14.9,11.9,28.5,15.0,15.5,
2026-07-17,11:00,0.4,1.2,8.8,22.2,41.5,20.2,154.3,29.4,20.0,68.0,17.1,15.3,209.3,170.4,86.3,0.4,16.2,11.9,88.9,91.3,84.6,113.5,14.9,13.1,31.5,15.9,15.4,
2026-07-17,11:30,0.4,1.3,15.0,21.3,55.5,19.7,150.8,29.4,19.9,68.7,15.8,15.2,209.3,170.3,86.2,0.2,16.6,12.1,89.5,0.9,84.3,113.2,15.1,14.0,35.8,16.4,15.4,
2026-07-17,12:00,0.4,1.3,14.6,18.9,71.8,22.3,154.0,29.4,19.9,68.7,15.8,14.0,210.7,171.2,86.7,0.2,16.9,12.3,109.6,1.1,84.2,113.2,15.1,17.3,48.5,16.5,15.4,
2026-07-17,12:30,0.4,1.3,12.9,19.8,79.1,21.7,151.1,29.4,20.1,69.0,15.6,14.2,211.6,171.9,87.0,0.5,16.5,12.3,97.6,95.6,85.1,115.0,15.2,20.8,55.5,16.2,15.4,
2026-07-17,13:00,0.4,1.2,20.6,24.0,74.4,22.2,158.1,29.6,20.1,69.6,12.7,13.7,212.7,172.8,87.3,0.2,15.9,12.4,94.9,92.2,85.8,116.8,15.3,18.7,51.8,15.6,15.5,
2026-07-17,13:30,0.4,1.2,36.2,24.4,74.2,22.1,146.0,30.0,20.2,69.7,11.3,12.4,213.8,172.7,87.3,0.2,15.6,12.4,85.9,87.9,86.5,118.6,15.5,18.5,54.4,14.9,15.6,
2026-07-17,14:00,0.4,1.1,43.6,25.3,80.3,19.8,168.3,30.1,20.3,69.8,10.7,13.1,215.4,173.3,87.8,0.4,14.4,12.5,101.2,96.0,87.8,120.3,15.8,18.3,56.4,13.6,15.4,
2026-07-17,14:30,0.3,1.0,44.8,25.9,83.6,22.4,183.5,30.2,20.2,69.8,10.0,12.6,214.1,173.0,87.2,0.4,12.9,12.6,112.9,110.2,87.7,120.1,15.9,18.5,58.7,12.4,15.1,
2026-07-17,15:00,0.3,0.9,44.7,27.4,79.4,23.3,181.0,30.1,20.2,69.1,13.6,14.2,211.7,170.5,86.1,0.3,11.1,12.4,112.0,113.0,86.5,119.3,15.8,18.2,59.7,10.6,14.6,
2026-07-17,15:30,0.2,0.8,48.4,27.0,85.9,22.4,176.6,29.1,19.9,65.4,15.9,14.4,206.0,166.1,84.0,0.3,9.0,12.1,121.7,116.2,84.1,116.4,15.3,19.4,62.4,8.6,13.5,
2026-07-17,16:00,0.2,0.6,40.2,27.5,90.4,23.1,185.1,23.2,19.2,54.3,16.0,14.9,190.5,153.6,77.6,0.2,6.7,11.2,119.2,117.5,76.4,91.9,14.3,20.5,66.4,6.4,11.1,
2026-07-17,16:30,0.1,0.4,43.4,24.9,97.1,17.4,171.7,13.3,17.7,27.3,15.9,15.6,118.0,85.9,46.9,0.2,4.1,8.4,110.1,114.5,41.6,51.4,10.8,23.1,73.2,4.0,4.7,
2026-07-17,17:00,0.1,0.1,43.2,26.3,97.4,19.7,178.1,3.5,10.0,8.2,14.6,13.1,35.1,25.4,14.5,0.1,1.6,2.9,107.0,102.6,13.0,13.1,3.7,23.1,73.8,1.6,0.2,
2026-07-17,17:30,0.0,0.0,37.9,25.6,91.3,21.5,162.5,0.0,2.6,0.0,12.8,13.1,0.4,0.9,0.4,0.0,0.0,0.1,95.2,109.6,0.1,0.0,0.1,21.7,70.3,0.0,0.0,
2026-07-17,18:00,0.0,0.0,40.4,27.5,86.4,19.2,152.6,0.0,0.0,0.0,11.6,12.9,0.0,0.0,0.0,0.0,0.0,0.0,104.2,118.3,0.0,0.0,0.0,21.5,64.8,0.0,0.0,
2026-07-17,18:30,0.0,0.0,36.0,26.9,84.5,15.1,135.7,0.0,0.0,0.0,13.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,89.4,106.1,0.0,0.0,0.0,21.5,61.4,0.0,0.0,
2026-07-17,19:00,0.0,0.0,30.9,23.1,70.6,8.5,119.1,0.0,0.0,0.0,11.3,11.4,0.0,0.0,0.0,0.0,0.0,0.0,79.9,96.5,0.0,0.0,0.0,19.5,57.1,0.0,0.0,
2026-07-17,19:30,0.0,0.0,30.1,21.7,58.8,5.9,104.6,0.0,0.0,0.0,9.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,79.1,93.1,0.0,0.0,0.0,18.8,60.3,0.0,0.0,
2026-07-17,20:00,0.0,0.0,28.8,23.9,67.3,5.6,99.2,0.0,0.0,0.0,8.7,10.4,0.0,0.0,0.0,0.0,0.0,0.0,74.9,87.9,0.0,0.0,0.0,21.5,45.4,0.0,0.0,
2026-07-17,20:30,0.0,0.0,22.9,23.9,72.0,4.0,66.5,0.0,0.0,0.0,10.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,30.4,36.9,0.0,0.0,0.0,19.1,43.2,0.0,0.0,
2026-07-17,21:00,0.0,0.0,16.4,23.7,60.5,2.7,72.1,0.0,0.0,0.0,8.8,11.4,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.0,0.0,0.0,0.0,16.2,36.7,0.0,0.0,
2026-07-17,21:30,0.0,0.0,12.3,21.0,36.8,3.7,59.3,0.0,0.0,0.0,11.4,12.2,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.8,0.0,0.0,0.0,10.8,26.3,0.0,0.0,
2026-07-17,22:00,0.0,0.0,8.6,19.2,37.7,3.2,49.3,0.0,0.0,0.0,7.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.1,0.0,0.0,0.0,9.5,20.8,0.0,0.0,
2026-07-17,22:30,0.0,0.0,7.8,19.7,28.4,2.3,35.5,0.0,0.0,0.0,10.5,11.6,0.0,0.0,0.0,0.0,0.0,0.0,30.3,10.6,0.0,0.0,0.0,7.7,17.7,0.0,0.0,
2026-07-17,23:00,0.0,0.0,7.4,17.9,28.2,1.5,28.5,0.0,0.0,0.0,8.9,11.3,0.0,0.0,0.0,0.0,0.0,0.0,35.6,33.3,0.0,0.0,0.0,7.7,20.9,0.0,0.0,
2026-07-17,23:30,0.0,0.0,7.9,18.7,23.1,1.3,19.0,0.0,0.0,0.0,6.1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,45.9,49.3,0.0,0.0,0.0,6.8,17.6,0.0,0.0,
2026-07-17,0:00,0.0,0.0,9.2,18.8,19.7,0.8,3.7,0.0,0.0,0.0,7.4,8.1,0.0,0.0,0.0,0.0,0.0,0.0,34.1,37.1,0.0,0.0,0.0,5.8,16.1,0.0,0.0,
2026-07-18,0:30,0.0,0.0,11.7,21.2,22.3,0.1,29.6,0.0,0.0,0.0,7.9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,9.4,11.6,0.0,0.0,0.0,6.2,14.2,0.0,0.0,
2026-07-18,1:00,0.0,0.0,10.9,17.7,24.1,0.0,21.2,0.0,0.0,0.0,8.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.7,6.9,0.0,0.0,0.0,5.7,13.2,0.0,0.0,
2026-07-18,1:30,0.0,0.0,9.9,28.2,18.9,1.0,24.7,0.0,0.0,0.0,9.9,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.1,0.0,0.0,0.0,5.3,10.4,0.0,0.0,
2026-07-18,2:00,0.0,0.0,10.9,27.5,24.6,0.9,16.8,0.0,0.0,0.0,12.7,13.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.2,0.0,0.0,0.0,6.0,11.3,0.0,0.0,
2026-07-18,2:30,0.0,0.0,12.5,27.7,17.6,0.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,4.4,12.3,0.0,0.0,
2026-07-18,3:00,0.0,0.0,16.6,28.2,15.2,0.6,15.8,0.0,0.0,0.0,11.5,12.1,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.6,0.0,0.0,0.0,3.5,10.3,0.0,0.0,
2026-07-18,3:30,0.0,0.0,18.6,26.5,18.1,0.1,10.0,0.0,0.0,0.0,9.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,0.0,0.0,0.0,4.0,11.7,0.0,0.0,
2026-07-18,4:00,0.0,0.0,15.5,26.8,21.2,0.2,17.1,0.0,0.0,0.0,11.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.0,0.0,0.0,5.5,11.4,0.0,0.0,
2026-07-18,4:30,0.0,0.0,12.6,24.9,15.0,0.0,18.5,0.0,0.0,0.0,12.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,11.4,0.0,0.0,
2026-07-18,5:00,0.0,0.0,13.8,26.4,14.2,0.3,13.8,0.0,0.0,0.0,10.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,7.2,0.0,0.0,
2026-07-18,5:30,0.0,0.0,16.9,27.5,12.4,0.0,11.5,0.0,0.0,0.0,9.8,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,6.7,0.0,0.0,
2026-07-18,6:00,0.0,0.0,12.5,26.3,9.7,2.0,10.1,0.0,0.0,0.0,9.8,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,7.2,0.0,0.0,
2026-07-18,6:30,0.0,0.0,15.8,28.9,8.2,1.6,6.7,0.2,0.0,0.0,11.0,11.5,2.2,2.1,1.0,0.0,0.0,0.5,0.0,0.0,1.7,2.2,0.1,1.7,4.2,0.0,0.2,
2026-07-18,7:00,0.0,0.0,13.0,29.4,5.0,0.9,3.7,5.4,0.2,17.5,13.2,14.0,49.3,38.9,18.7,0.0,2.4,4.9,0.0,0.0,24.2,28.8,4.5,1.3,4.1,2.4,1.1,
2026-07-18,7:30,0.0,0.1,14.8,27.9,6.9,0.0,2.4,15.6,9.2,41.4,11.7,13.3,128.8,102.7,50.5,0.0,4.9,10.3,0.0,0.0,59.3,71.9,11.6,2.0,4.9,4.7,3.0,
2026-07-18,8:00,0.0,0.1,14.0,25.4,6.6,0.0,1.6,24.8,17.2,61.1,6.8,11.3,192.7,155.3,78.6,0.0,7.4,11.6,0.0,0.0,81.1,109.9,14.5,1.6,5.9,7.0,9.7,
2026-07-18,8:30,0.1,0.6,11.4,23.7,4.3,0.0,0.0,29.8,30.6,66.4,10.5,12.2,199.8,161.2,81.6,0.2,9.5,12.0,1.2,0.0,83.6,114.7,15.0,1.5,5.1,9.0,14.9,
